"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PL","27.07.2015 10:00 - 27.07.2015 11:00 (CET/CEST)","240","6482","66","339","9440","181","n/e","n/e","n/e","17","","114","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","550"
"BZN|PL","27.07.2015 11:00 - 27.07.2015 12:00 (CET/CEST)","240","6461","60","336","9696","184","n/e","n/e","n/e","46","","119","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","597"
"BZN|PL","27.07.2015 12:00 - 27.07.2015 13:00 (CET/CEST)","240","6479","62","336","9888","190","n/e","n/e","n/e","49","","110","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","782"
"BZN|PL","27.07.2015 13:00 - 27.07.2015 14:00 (CET/CEST)","239","6482","62","334","9967","188","n/e","n/e","n/e","49","","97","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","887"
"BZN|PL","27.07.2015 14:00 - 27.07.2015 15:00 (CET/CEST)","238","6555","62","333","9828","182","n/e","n/e","n/e","6","","93","5","n/e","n/e","n/e","n/e","n/e","n/e","n/e","857"
"BZN|PL","27.07.2015 15:00 - 27.07.2015 16:00 (CET/CEST)","238","6529","62","332","9805","189","n/e","n/e","n/e","0","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","687"
"BZN|PL","27.07.2015 16:00 - 27.07.2015 17:00 (CET/CEST)","238","6410","63","334","9734","189","n/e","n/e","n/e","0","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","651"
"BZN|PL","27.07.2015 17:00 - 27.07.2015 18:00 (CET/CEST)","238","6064","62","334","9578","189","n/e","n/e","n/e","0","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","677"
"BZN|PL","27.07.2015 18:00 - 27.07.2015 19:00 (CET/CEST)","238","5979","63","336","9318","187","n/e","n/e","n/e","10","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","621"
"BZN|PL","27.07.2015 19:00 - 27.07.2015 20:00 (CET/CEST)","238","6011","64","338","9182","185","n/e","n/e","n/e","117","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","566"
"BZN|PL","27.07.2015 20:00 - 27.07.2015 21:00 (CET/CEST)","238","6167","65","339","9132","187","n/e","n/e","n/e","134","","99","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","616"
"BZN|PL","27.07.2015 21:00 - 27.07.2015 22:00 (CET/CEST)","237","6198","64","341","9037","189","n/e","n/e","n/e","132","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","757"
"BZN|PL","27.07.2015 22:00 - 27.07.2015 23:00 (CET/CEST)","234","5775","66","332","8357","179","n/e","n/e","n/e","112","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","825"
"BZN|PL","27.07.2015 23:00 - 28.07.2015 00:00 (CET/CEST)","231","5039","67","300","7793","179","n/e","n/e","n/e","70","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","951"
"BZN|PL","28.07.2015 00:00 - 28.07.2015 01:00 (CET/CEST)","230","4709","67","268","7547","179","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1020"
"BZN|PL","28.07.2015 01:00 - 28.07.2015 02:00 (CET/CEST)","230","4672","66","266","7054","179","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1040"
"BZN|PL","28.07.2015 02:00 - 28.07.2015 03:00 (CET/CEST)","230","4571","65","265","6881","178","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1021"
"BZN|PL","28.07.2015 03:00 - 28.07.2015 04:00 (CET/CEST)","233","4522","65","265","6878","177","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1057"
"BZN|PL","28.07.2015 04:00 - 28.07.2015 05:00 (CET/CEST)","233","4582","65","265","6848","178","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1105"
"BZN|PL","28.07.2015 05:00 - 28.07.2015 06:00 (CET/CEST)","233","4485","66","267","6928","177","n/e","n/e","n/e","0","","77","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1111"
"BZN|PL","28.07.2015 06:00 - 28.07.2015 07:00 (CET/CEST)","237","5515","66","299","7507","176","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1062"
"BZN|PL","28.07.2015 07:00 - 28.07.2015 08:00 (CET/CEST)","240","6363","66","337","8353","177","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","933"
"BZN|PL","28.07.2015 08:00 - 28.07.2015 09:00 (CET/CEST)","239","6751","66","340","9015","186","n/e","n/e","n/e","0","","79","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","957"
"BZN|PL","28.07.2015 09:00 - 28.07.2015 10:00 (CET/CEST)","239","6862","66","338","9422","189","n/e","n/e","n/e","0","","80","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1078"
"BZN|PL","28.07.2015 10:00 - 28.07.2015 11:00 (CET/CEST)","239","6892","66","336","9431","190","n/e","n/e","n/e","51","","97","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1339"
"BZN|PL","28.07.2015 11:00 - 28.07.2015 12:00 (CET/CEST)","239","6889","63","335","9484","191","n/e","n/e","n/e","117","","112","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1441"
"BZN|PL","28.07.2015 12:00 - 28.07.2015 13:00 (CET/CEST)","238","6822","62","335","9494","191","n/e","n/e","n/e","122","","110","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1727"
"BZN|PL","28.07.2015 13:00 - 28.07.2015 14:00 (CET/CEST)","239","6825","60","334","9466","191","n/e","n/e","n/e","103","","103","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1661"
"BZN|PL","28.07.2015 14:00 - 28.07.2015 15:00 (CET/CEST)","239","6749","59","335","9275","190","n/e","n/e","n/e","83","","90","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1689"
"BZN|PL","28.07.2015 15:00 - 28.07.2015 16:00 (CET/CEST)","240","6587","59","333","8969","191","n/e","n/e","n/e","139","","85","5","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1885"
"BZN|PL","28.07.2015 16:00 - 28.07.2015 17:00 (CET/CEST)","239","6398","62","332","8830","180","n/e","n/e","n/e","233","","85","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1727"
"BZN|PL","28.07.2015 17:00 - 28.07.2015 18:00 (CET/CEST)","239","6553","63","283","8897","181","n/e","n/e","n/e","101","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1501"
"BZN|PL","28.07.2015 18:00 - 28.07.2015 19:00 (CET/CEST)","239","6381","63","276","8600","180","n/e","n/e","n/e","0","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1348"
"BZN|PL","28.07.2015 19:00 - 28.07.2015 20:00 (CET/CEST)","239","6438","64","290","8822","181","n/e","n/e","n/e","0","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","912"
"BZN|PL","28.07.2015 20:00 - 28.07.2015 21:00 (CET/CEST)","239","6523","65","331","9016","182","n/e","n/e","n/e","56","","95","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","820"
"BZN|PL","28.07.2015 21:00 - 28.07.2015 22:00 (CET/CEST)","239","6503","66","338","9077","183","n/e","n/e","n/e","163","","89","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","850"
"BZN|PL","28.07.2015 22:00 - 28.07.2015 23:00 (CET/CEST)","232","6188","67","331","8115","183","n/e","n/e","n/e","0","","79","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1125"
"BZN|PL","28.07.2015 23:00 - 29.07.2015 00:00 (CET/CEST)","230","5564","68","328","7513","182","n/e","n/e","n/e","0","","74","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1260"
"BZN|PL","29.07.2015 00:00 - 29.07.2015 01:00 (CET/CEST)","230","4969","66","273","7192","181","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1217"
"BZN|PL","29.07.2015 01:00 - 29.07.2015 02:00 (CET/CEST)","230","4559","64","266","7008","181","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1305"
"BZN|PL","29.07.2015 02:00 - 29.07.2015 03:00 (CET/CEST)","232","4366","64","266","6915","182","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1334"
"BZN|PL","29.07.2015 03:00 - 29.07.2015 04:00 (CET/CEST)","233","4414","64","266","6919","181","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1318"
"BZN|PL","29.07.2015 04:00 - 29.07.2015 05:00 (CET/CEST)","233","4427","64","266","7000","177","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1334"
"BZN|PL","29.07.2015 05:00 - 29.07.2015 06:00 (CET/CEST)","233","4348","64","267","6935","152","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1331"
"BZN|PL","29.07.2015 06:00 - 29.07.2015 07:00 (CET/CEST)","235","5515","64","300","7378","153","n/e","n/e","n/e","0","","76","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1176"
"BZN|PL","29.07.2015 07:00 - 29.07.2015 08:00 (CET/CEST)","239","6268","65","339","8270","153","n/e","n/e","n/e","0","","76","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","963"
"BZN|PL","29.07.2015 08:00 - 29.07.2015 09:00 (CET/CEST)","239","6386","65","341","9245","153","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1032"
"BZN|PL","29.07.2015 09:00 - 29.07.2015 10:00 (CET/CEST)","239","6533","63","340","9450","165","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1116"
"BZN|PL","29.07.2015 10:00 - 29.07.2015 11:00 (CET/CEST)","239","6511","61","339","9633","183","n/e","n/e","n/e","0","","99","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1339"
"BZN|PL","29.07.2015 11:00 - 29.07.2015 12:00 (CET/CEST)","240","6632","59","338","9912","182","n/e","n/e","n/e","17","","104","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1460"
"BZN|PL","29.07.2015 12:00 - 29.07.2015 13:00 (CET/CEST)","239","6665","57","338","9925","179","n/e","n/e","n/e","20","","104","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1502"
"BZN|PL","29.07.2015 13:00 - 29.07.2015 14:00 (CET/CEST)","239","6740","59","338","9968","179","n/e","n/e","n/e","20","","97","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1481"
"BZN|PL","29.07.2015 14:00 - 29.07.2015 15:00 (CET/CEST)","239","6612","59","337","9796","177","n/e","n/e","n/e","2","","84","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1472"
"BZN|PL","29.07.2015 15:00 - 29.07.2015 16:00 (CET/CEST)","240","6665","59","338","9624","177","n/e","n/e","n/e","0","","83","5","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1388"
"BZN|PL","29.07.2015 16:00 - 29.07.2015 17:00 (CET/CEST)","240","6641","60","339","9482","178","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1375"
"BZN|PL","29.07.2015 17:00 - 29.07.2015 18:00 (CET/CEST)","239","6495","62","338","9266","177","n/e","n/e","n/e","105","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1248"
"BZN|PL","29.07.2015 18:00 - 29.07.2015 19:00 (CET/CEST)","239","6444","62","337","8984","177","n/e","n/e","n/e","32","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1155"
"BZN|PL","29.07.2015 19:00 - 29.07.2015 20:00 (CET/CEST)","239","6415","60","339","8964","177","n/e","n/e","n/e","305","","97","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1037"
"BZN|PL","29.07.2015 20:00 - 29.07.2015 21:00 (CET/CEST)","239","6423","61","343","9046","177","n/e","n/e","n/e","460","","101","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1052"
"BZN|PL","29.07.2015 21:00 - 29.07.2015 22:00 (CET/CEST)","240","6510","61","344","9159","178","n/e","n/e","n/e","365","","98","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1265"
"BZN|PL","29.07.2015 22:00 - 29.07.2015 23:00 (CET/CEST)","232","6153","61","305","8481","178","n/e","n/e","n/e","133","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1294"
"BZN|PL","29.07.2015 23:00 - 30.07.2015 00:00 (CET/CEST)","231","5393","61","285","7631","178","n/e","n/e","n/e","233","","80","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1532"
"BZN|PL","30.07.2015 00:00 - 30.07.2015 01:00 (CET/CEST)","231","5584","65","227","7028","178","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1485"
"BZN|PL","30.07.2015 01:00 - 30.07.2015 02:00 (CET/CEST)","231","5368","66","218","6632","176","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1575"
"BZN|PL","30.07.2015 02:00 - 30.07.2015 03:00 (CET/CEST)","233","4785","66","218","6644","172","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1840"
"BZN|PL","30.07.2015 03:00 - 30.07.2015 04:00 (CET/CEST)","235","4702","66","219","6650","176","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1977"
"BZN|PL","30.07.2015 04:00 - 30.07.2015 05:00 (CET/CEST)","235","4566","64","219","6806","177","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1935"
"BZN|PL","30.07.2015 05:00 - 30.07.2015 06:00 (CET/CEST)","235","4465","64","219","6696","174","n/e","n/e","n/e","0","","78","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2130"
"BZN|PL","30.07.2015 06:00 - 30.07.2015 07:00 (CET/CEST)","236","5354","64","219","7036","174","n/e","n/e","n/e","0","","79","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2269"
"BZN|PL","30.07.2015 07:00 - 30.07.2015 08:00 (CET/CEST)","239","6227","64","218","7404","176","n/e","n/e","n/e","0","","92","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2461"
"BZN|PL","30.07.2015 08:00 - 30.07.2015 09:00 (CET/CEST)","239","6390","65","217","8145","176","n/e","n/e","n/e","0","","89","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2691"
"BZN|PL","30.07.2015 09:00 - 30.07.2015 10:00 (CET/CEST)","239","6578","66","222","8736","177","n/e","n/e","n/e","0","","87","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2791"
"BZN|PL","30.07.2015 10:00 - 30.07.2015 11:00 (CET/CEST)","239","6531","65","255","8776","175","n/e","n/e","n/e","0","","98","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2904"
"BZN|PL","30.07.2015 11:00 - 30.07.2015 12:00 (CET/CEST)","240","6501","61","282","8855","184","n/e","n/e","n/e","152","","102","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2963"
"BZN|PL","30.07.2015 12:00 - 30.07.2015 13:00 (CET/CEST)","239","6468","56","283","8649","188","n/e","n/e","n/e","350","","103","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2960"
"BZN|PL","30.07.2015 13:00 - 30.07.2015 14:00 (CET/CEST)","240","6450","61","283","8692","188","n/e","n/e","n/e","344","","103","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3031"
"BZN|PL","30.07.2015 14:00 - 30.07.2015 15:00 (CET/CEST)","239","6457","61","278","8502","179","n/e","n/e","n/e","269","","87","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3086"
"BZN|PL","30.07.2015 15:00 - 30.07.2015 16:00 (CET/CEST)","240","6362","61","219","8534","176","n/e","n/e","n/e","257","","84","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2968"
"BZN|PL","30.07.2015 16:00 - 30.07.2015 17:00 (CET/CEST)","240","6280","62","215","8369","177","n/e","n/e","n/e","226","","84","5","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2858"
"BZN|PL","30.07.2015 17:00 - 30.07.2015 18:00 (CET/CEST)","239","6145","69","216","8275","176","n/e","n/e","n/e","220","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2683"
"BZN|PL","30.07.2015 18:00 - 30.07.2015 19:00 (CET/CEST)","240","5710","67","216","8264","174","n/e","n/e","n/e","205","","86","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2604"
"BZN|PL","30.07.2015 19:00 - 30.07.2015 20:00 (CET/CEST)","240","6173","65","220","8586","174","n/e","n/e","n/e","153","","99","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2156"
"BZN|PL","30.07.2015 20:00 - 30.07.2015 21:00 (CET/CEST)","240","6628","65","255","8433","174","n/e","n/e","n/e","134","","98","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2006"
"BZN|PL","30.07.2015 21:00 - 30.07.2015 22:00 (CET/CEST)","239","6805","65","281","8433","175","n/e","n/e","n/e","50","","96","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1860"
"BZN|PL","30.07.2015 22:00 - 30.07.2015 23:00 (CET/CEST)","234","6283","65","223","7582","176","n/e","n/e","n/e","0","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1847"
"BZN|PL","30.07.2015 23:00 - 31.07.2015 00:00 (CET/CEST)","229","5098","64","218","7201","176","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1956"
"BZN|PL","31.07.2015 00:00 - 31.07.2015 01:00 (CET/CEST)","230","4927","63","219","6714","176","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1948"
"BZN|PL","31.07.2015 01:00 - 31.07.2015 02:00 (CET/CEST)","229","4707","64","220","6628","176","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1925"
"BZN|PL","31.07.2015 02:00 - 31.07.2015 03:00 (CET/CEST)","232","4496","64","220","6492","176","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1977"
"BZN|PL","31.07.2015 03:00 - 31.07.2015 04:00 (CET/CEST)","235","4405","64","220","6611","177","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1853"
"BZN|PL","31.07.2015 04:00 - 31.07.2015 05:00 (CET/CEST)","235","4478","64","221","6591","177","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1800"
"BZN|PL","31.07.2015 05:00 - 31.07.2015 06:00 (CET/CEST)","235","4311","63","221","6720","168","n/e","n/e","n/e","0","","82","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1784"
"BZN|PL","31.07.2015 06:00 - 31.07.2015 07:00 (CET/CEST)","236","5070","63","221","7322","165","n/e","n/e","n/e","0","","81","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1647"
"BZN|PL","31.07.2015 07:00 - 31.07.2015 08:00 (CET/CEST)","240","6205","65","220","7973","170","n/e","n/e","n/e","0","","90","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1583"
"BZN|PL","31.07.2015 08:00 - 31.07.2015 09:00 (CET/CEST)","240","6372","65","271","8328","171","n/e","n/e","n/e","0","","90","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1770"
"BZN|PL","31.07.2015 09:00 - 31.07.2015 10:00 (CET/CEST)","240","6327","65","277","8447","182","n/e","n/e","n/e","0","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1939"
"BZN|PL","31.07.2015 10:00 - 31.07.2015 11:00 (CET/CEST)","239","6274","63","275","8759","172","n/e","n/e","n/e","0","","89","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2008"
"BZN|PL","31.07.2015 11:00 - 31.07.2015 12:00 (CET/CEST)","239","6107","59","275","9108","166","n/e","n/e","n/e","308","","102","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1851"
"BZN|PL","31.07.2015 12:00 - 31.07.2015 13:00 (CET/CEST)","240","6543","56","273","8867","161","n/e","n/e","n/e","122","","112","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1803"
"BZN|PL","31.07.2015 13:00 - 31.07.2015 14:00 (CET/CEST)","239","6547","52","272","8888","160","n/e","n/e","n/e","83","","109","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1808"
"BZN|PL","31.07.2015 14:00 - 31.07.2015 15:00 (CET/CEST)","240","6705","54","273","8296","160","n/e","n/e","n/e","28","","92","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1827"
"BZN|PL","31.07.2015 15:00 - 31.07.2015 16:00 (CET/CEST)","238","6687","55","275","8173","170","n/e","n/e","n/e","2","","84","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1731"
"BZN|PL","31.07.2015 16:00 - 31.07.2015 17:00 (CET/CEST)","238","6549","58","293","8149","160","n/e","n/e","n/e","0","","83","5","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1602"
"BZN|PL","31.07.2015 17:00 - 31.07.2015 18:00 (CET/CEST)","238","6273","60","293","8250","160","n/e","n/e","n/e","48","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1359"
"BZN|PL","31.07.2015 18:00 - 31.07.2015 19:00 (CET/CEST)","237","6528","62","295","8163","169","n/e","n/e","n/e","105","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1127"
"BZN|PL","31.07.2015 19:00 - 31.07.2015 20:00 (CET/CEST)","236","6743","62","296","8427","173","n/e","n/e","n/e","151","","83","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","852"
"BZN|PL","31.07.2015 20:00 - 31.07.2015 21:00 (CET/CEST)","239","6985","62","296","8548","172","n/e","n/e","n/e","65","","97","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","639"
"BZN|PL","31.07.2015 21:00 - 31.07.2015 22:00 (CET/CEST)","239","6987","59","298","8515","175","n/e","n/e","n/e","55","","99","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","530"
"BZN|PL","31.07.2015 22:00 - 31.07.2015 23:00 (CET/CEST)","235","6854","57","296","7698","174","n/e","n/e","n/e","55","","85","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","504"
"BZN|PL","31.07.2015 23:00 - 01.08.2015 00:00 (CET/CEST)","231","6118","57","240","7041","168","n/e","n/e","n/e","7","","76","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","482"
"BZN|PL","01.08.2015 00:00 - 01.08.2015 01:00 (CET/CEST)","107","5751","59","268","6926","166","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","528"
"BZN|PL","01.08.2015 01:00 - 01.08.2015 02:00 (CET/CEST)","44","5217","59","233","7026","166","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","536"
"BZN|PL","01.08.2015 02:00 - 01.08.2015 03:00 (CET/CEST)","45","4853","61","232","6925","167","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","532"
"BZN|PL","01.08.2015 03:00 - 01.08.2015 04:00 (CET/CEST)","44","4657","66","232","6986","166","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","508"
"BZN|PL","01.08.2015 04:00 - 01.08.2015 05:00 (CET/CEST)","45","4458","67","231","6961","166","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","523"
"BZN|PL","01.08.2015 05:00 - 01.08.2015 06:00 (CET/CEST)","45","4255","67","232","6740","171","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","499"
"BZN|PL","01.08.2015 06:00 - 01.08.2015 07:00 (CET/CEST)","45","4603","66","232","7223","171","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","385"
"BZN|PL","01.08.2015 07:00 - 01.08.2015 08:00 (CET/CEST)","45","5111","67","271","7933","172","n/e","n/e","n/e","0","","75","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298"
"BZN|PL","01.08.2015 08:00 - 01.08.2015 09:00 (CET/CEST)","44","6107","66","295","8196","173","n/e","n/e","n/e","0","","79","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","173"
"BZN|PL","01.08.2015 09:00 - 01.08.2015 10:00 (CET/CEST)","44","6525","65","296","8202","174","n/e","n/e","n/e","0","","84","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","226"
"BZN|PL","01.08.2015 10:00 - 01.08.2015 11:00 (CET/CEST)","44","6597","64","295","8164","175","n/e","n/e","n/e","43","","90","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","254"
"BZN|PL","01.08.2015 11:00 - 01.08.2015 12:00 (CET/CEST)","45","6637","63","293","8127","175","n/e","n/e","n/e","194","","99","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","189"
"BZN|PL","01.08.2015 12:00 - 01.08.2015 13:00 (CET/CEST)","44","6740","63","292","8243","184","n/e","n/e","n/e","45","","105","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","133"
"BZN|PL","01.08.2015 13:00 - 01.08.2015 14:00 (CET/CEST)","45","6681","64","289","8227","185","n/e","n/e","n/e","51","","100","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","116"
